folder_name,input_folder,output_folder
696A_1855.7789,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/696A_1855.7789,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/696A_1855.7789
697A_386286.1837,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/697A_386286.1837,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/697A_386286.1837
698A_944781.7925,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/698A_944781.7925,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/698A_944781.7925
699A_608358.9376,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/699A_608358.9376,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/699A_608358.9376
69A_241281.5939,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/69A_241281.5939,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/69A_241281.5939
6A_342449.3244,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/6A_342449.3244,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/6A_342449.3244
700A_264686.8539,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/700A_264686.8539,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/700A_264686.8539
701A_910640.7677,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/701A_910640.7677,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/701A_910640.7677
702A_932053.1361,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/702A_932053.1361,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/702A_932053.1361
703A_701849.1482,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/703A_701849.1482,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/703A_701849.1482
704A_108620.9332,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/704A_108620.9332,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/704A_108620.9332
705A_802605.3905,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/705A_802605.3905,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/705A_802605.3905
706A_258661.2255,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/706A_258661.2255,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/706A_258661.2255
707A_397670.5271,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/707A_397670.5271,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/707A_397670.5271
708A_688776.8437,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/708A_688776.8437,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/708A_688776.8437
709A_572998.7737,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/709A_572998.7737,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/709A_572998.7737
70A_673957.388,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/70A_673957.388,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/70A_673957.388
710A_864430.9641,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/710A_864430.9641,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/710A_864430.9641
711A_511764.9899,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/711A_511764.9899,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/711A_511764.9899
712A_875589.73,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/712A_875589.73,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/712A_875589.73
713A_292079.5643,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/713A_292079.5643,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/713A_292079.5643
714A_164054.4111,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/714A_164054.4111,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/714A_164054.4111
715A_106494.5379,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/715A_106494.5379,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/715A_106494.5379
716A_666350.5963,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/716A_666350.5963,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/716A_666350.5963
717A_181791.8254,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/717A_181791.8254,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/717A_181791.8254
718A_305114.4243,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/718A_305114.4243,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/718A_305114.4243
719A_487697.7394,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/719A_487697.7394,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/719A_487697.7394
71A_141639.0424,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/71A_141639.0424,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/71A_141639.0424
720A_686803.42,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/720A_686803.42,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/720A_686803.42
721A_148331.9904,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/721A_148331.9904,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/721A_148331.9904
722A_749208.1158,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/722A_749208.1158,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/722A_749208.1158
723A_1419.1198,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/723A_1419.1198,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/723A_1419.1198
724A_747851.9537,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/724A_747851.9537,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/724A_747851.9537
725A_869801.7958,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/725A_869801.7958,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/725A_869801.7958
726A_723795.8642,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/726A_723795.8642,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/726A_723795.8642
727A_532907.9058,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/727A_532907.9058,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/727A_532907.9058
728A_693668.5865,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/728A_693668.5865,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/728A_693668.5865
729A_451022.8146,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/729A_451022.8146,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/729A_451022.8146
72A_998113.5028,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/72A_998113.5028,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/72A_998113.5028
730A_247503.0026,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/730A_247503.0026,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/730A_247503.0026
731A_912473.3163,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/731A_912473.3163,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/731A_912473.3163
732A_944388.783,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/732A_944388.783,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/732A_944388.783
733A_808236.7104,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/733A_808236.7104,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/733A_808236.7104
734A_112237.0316,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/734A_112237.0316,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/734A_112237.0316
735A_861905.1293,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/735A_861905.1293,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/735A_861905.1293
736A_229195.7142,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/736A_229195.7142,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/736A_229195.7142
737A_943481.2545,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/737A_943481.2545,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/737A_943481.2545
738A_503184.2744,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/738A_503184.2744,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/738A_503184.2744
739A_185392.6587,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/739A_185392.6587,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/739A_185392.6587
73A_460062.1671,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/73A_460062.1671,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/73A_460062.1671
740A_924659.2192,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/740A_924659.2192,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/740A_924659.2192
741A_982575.6491,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/741A_982575.6491,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/741A_982575.6491
742A_111471.0581,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/742A_111471.0581,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/742A_111471.0581
743A_158129.4604,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/743A_158129.4604,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/743A_158129.4604
744A_845536.6129,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/744A_845536.6129,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/744A_845536.6129
745A_212458.8724,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/745A_212458.8724,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/745A_212458.8724
746A_995720.208,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/746A_995720.208,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/746A_995720.208
747A_721847.5829,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/747A_721847.5829,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/747A_721847.5829
748A_725664.62,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/748A_725664.62,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/748A_725664.62
749A_639121.6796,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/749A_639121.6796,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/749A_639121.6796
74A_480959.6571,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/74A_480959.6571,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/74A_480959.6571
750A_7455.7583,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/750A_7455.7583,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/750A_7455.7583
751A_733411.8963,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/751A_733411.8963,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/751A_733411.8963
752A_372946.0639,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/752A_372946.0639,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/752A_372946.0639
753A_834460.6492,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/753A_834460.6492,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/753A_834460.6492
754A_314608.5427,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/754A_314608.5427,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/754A_314608.5427
755A_301200.5563,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/755A_301200.5563,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/755A_301200.5563
756A_527121.3361,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/756A_527121.3361,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/756A_527121.3361
757A_528554.0468,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/757A_528554.0468,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/757A_528554.0468
758A_376907.0786,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/758A_376907.0786,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/758A_376907.0786
759A_122579.6835,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/759A_122579.6835,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/759A_122579.6835
75A_738749.1929,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/75A_738749.1929,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/75A_738749.1929
760A_668493.1694,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/760A_668493.1694,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/760A_668493.1694
761A_230385.8788,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/761A_230385.8788,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/761A_230385.8788
762A_600037.8959,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/762A_600037.8959,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/762A_600037.8959
763A_876042.4,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/763A_876042.4,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/763A_876042.4
764A_253980.229,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/764A_253980.229,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/764A_253980.229
765A_707681.8502,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/765A_707681.8502,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/765A_707681.8502
766A_686327.8645,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/766A_686327.8645,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/766A_686327.8645
767A_555597.7743,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/767A_555597.7743,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/767A_555597.7743
768A_545568.416,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/768A_545568.416,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/768A_545568.416
769A_568400.224,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/769A_568400.224,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/769A_568400.224
76A_256424.7301,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/76A_256424.7301,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/76A_256424.7301
770A_516087.5153,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/770A_516087.5153,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/770A_516087.5153
771A_871095.0679,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/771A_871095.0679,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/771A_871095.0679
772A_189627.0599,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/772A_189627.0599,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/772A_189627.0599
773A_907561.2184,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/773A_907561.2184,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/773A_907561.2184
774A_655603.1903,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/774A_655603.1903,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/774A_655603.1903
775A_336151.199,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/775A_336151.199,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/775A_336151.199
776A_208634.096,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/776A_208634.096,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/776A_208634.096
777A_266287.729,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/777A_266287.729,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/777A_266287.729
778A_366017.4828,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/778A_366017.4828,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/778A_366017.4828
779A_217605.9265,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/779A_217605.9265,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/779A_217605.9265
77A_767575.7862,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/77A_767575.7862,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/77A_767575.7862
780A_795.3493,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/780A_795.3493,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/780A_795.3493
781A_2718.6629,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/781A_2718.6629,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/781A_2718.6629
782A_743366.8429,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/782A_743366.8429,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/782A_743366.8429
783A_892853.1122,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/783A_892853.1122,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/783A_892853.1122
784A_969111.8384,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/784A_969111.8384,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/784A_969111.8384
785A_543930.7292,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/785A_543930.7292,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/785A_543930.7292
786A_494944.2452,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/786A_494944.2452,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/786A_494944.2452
787A_968979.6121,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/787A_968979.6121,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/787A_968979.6121
788A_168707.1876,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/788A_168707.1876,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/788A_168707.1876
789A_616394.3039,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/789A_616394.3039,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/789A_616394.3039
78A_524330.2336,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/78A_524330.2336,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/78A_524330.2336
790A_583499.9588,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/790A_583499.9588,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/790A_583499.9588
791A_883787.5583,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/791A_883787.5583,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/791A_883787.5583
792A_462469.4044,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/792A_462469.4044,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/792A_462469.4044
793A_502454.9962,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/793A_502454.9962,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/793A_502454.9962
794A_800213.4214,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/794A_800213.4214,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/794A_800213.4214
795A_515.2281,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/795A_515.2281,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/795A_515.2281
796A_835923.2348,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/796A_835923.2348,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/796A_835923.2348
797A_501931.2953,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/797A_501931.2953,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/797A_501931.2953
798A_916937.8966,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/798A_916937.8966,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/798A_916937.8966
799A_300769.1508,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/799A_300769.1508,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/799A_300769.1508
79A_436637.0304,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/79A_436637.0304,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/79A_436637.0304
7A_600026.0158,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/7A_600026.0158,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/7A_600026.0158
800A_4417.9759,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/800A_4417.9759,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/800A_4417.9759
801A_552536.2956,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/801A_552536.2956,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/801A_552536.2956
802A_541694.4449,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/802A_541694.4449,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/802A_541694.4449
803A_399453.68,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/803A_399453.68,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/803A_399453.68
804A_365806.435,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/804A_365806.435,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/804A_365806.435
805A_443723.4807,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/805A_443723.4807,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/805A_443723.4807
806A_810919.5362,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/806A_810919.5362,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/806A_810919.5362
807A_199908.4594,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/807A_199908.4594,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/807A_199908.4594
808A_197455.6078,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/808A_197455.6078,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/808A_197455.6078
809A_888422.9582,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/809A_888422.9582,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/809A_888422.9582
80A_621431.3941,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/80A_621431.3941,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/80A_621431.3941
810A_488080.4865,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/810A_488080.4865,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/810A_488080.4865
811A_247920.0248,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/811A_247920.0248,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/811A_247920.0248
812A_695052.2691,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/812A_695052.2691,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/812A_695052.2691
813A_106215.5857,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/813A_106215.5857,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/813A_106215.5857
814A_135026.5218,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/814A_135026.5218,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/814A_135026.5218
815A_575397.1811,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/815A_575397.1811,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/815A_575397.1811
816A_261809.4,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/816A_261809.4,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/816A_261809.4
817A_453802.0685,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/817A_453802.0685,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/817A_453802.0685
818A_628963.8442,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/818A_628963.8442,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/818A_628963.8442
819A_564107.1079,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/819A_564107.1079,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/819A_564107.1079
81A_519735.7087,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/81A_519735.7087,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/81A_519735.7087
820A_103314.696,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/820A_103314.696,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/820A_103314.696
821A_596779.1791,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/821A_596779.1791,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/821A_596779.1791
822A_6200.3231,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/822A_6200.3231,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/822A_6200.3231
823A_741281.7803,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/823A_741281.7803,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/823A_741281.7803
824A_512687.7231,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/824A_512687.7231,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/824A_512687.7231
825A_459576.4181,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/825A_459576.4181,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/825A_459576.4181
826A_223359.9137,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/826A_223359.9137,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/826A_223359.9137
827A_739223.0699,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/827A_739223.0699,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/827A_739223.0699
828A_704936.7566,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/828A_704936.7566,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/828A_704936.7566
829A_732247.1284,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/829A_732247.1284,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/829A_732247.1284
82A_330019.66,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/82A_330019.66,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/82A_330019.66
830A_904065.9994,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/830A_904065.9994,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/830A_904065.9994
